status,failure,completed_windows,wall_seconds,simulation_seconds,sampled_peak_process_rss_bytes,body_metrics,total_food,total_collision_substeps,total_motor_energy_demand,remaining_food,physical_energy_debit,physical_energy_debit_status,family,condition,environment_seed,controller,allocation,windows,protocol_sha256,trajectory,trajectory_sha256
completed,,75,0.2959920839930419,1.5,453640192,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.8816949120163917,""final_simulated_energy"":0.3303683468034865,""food"":0.0,""inference_mean_ms"":0.3620744263753295,""inference_wall_seconds"":0.027155581978149712,""motor_energy_demand"":0.01963165319651365,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.01963165319651365,0.7,0.0,not_applicable,stress,clean,190015,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--clean--190015.npz,54ba42cfcfa457afab22930bb4bc7cbbb115e21aa5c2c1e27fd4867cb2b43197
completed,,75,0.27452908299164847,1.5,453640192,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.8813966384530068,""final_simulated_energy"":0.3303749625852703,""food"":0.0,""inference_mean_ms"":0.3119666257407516,""inference_wall_seconds"":0.023397496930556372,""motor_energy_demand"":0.019625037414729596,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.019625037414729596,0.7,0.0,not_applicable,stress,clean,190016,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--clean--190016.npz,498505e6b4cde6c90391a616a2674ecdf3f7ceed070f89dd80c78446d268f98d
completed,,75,0.25709662499139085,1.5,453640192,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.8816497069597244,""final_simulated_energy"":0.33036993550240956,""food"":0.0,""inference_mean_ms"":0.28451553313061595,""inference_wall_seconds"":0.021338664984796196,""motor_energy_demand"":0.019630064497590066,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.019630064497590066,0.7,0.0,not_applicable,stress,clean,190017,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--clean--190017.npz,ff35bbdbb4a1b41500c2f2cbb9060c7a1932aad0984cb24516d81a66d36b7b3b
completed,,75,0.2867824579880107,1.5,453640192,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.8812768799066544,""final_simulated_energy"":0.33037723416388043,""food"":0.0,""inference_mean_ms"":0.3404722292907536,""inference_wall_seconds"":0.02553541719680652,""motor_energy_demand"":0.019622765836119653,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.019622765836119653,0.7,0.0,not_applicable,stress,clean,190018,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--clean--190018.npz,a5de34d75df107b003450cc7045129bd055b9503c444c02bd37827a9713cd6d3
completed,,75,0.26492145902011544,1.5,453656576,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.8817575174570084,""final_simulated_energy"":0.3303681479448075,""food"":0.0,""inference_mean_ms"":0.30936443751367426,""inference_wall_seconds"":0.023202332813525572,""motor_energy_demand"":0.019631852055191995,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.019631852055191995,0.7,0.0,not_applicable,stress,clean,190019,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--clean--190019.npz,08d48f4611aff0b5727a2fa34b42a1cf47433f0c79410b1d83bb50e63dfd76c4
completed,,75,0.2634345830010716,1.5,453656576,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.8815580162405968,""final_simulated_energy"":0.33037131326049574,""food"":0.0,""inference_mean_ms"":0.2973377863721301,""inference_wall_seconds"":0.02230033397790976,""motor_energy_demand"":0.01962868673950434,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.01962868673950434,0.7,0.0,not_applicable,stress,clean,190020,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--clean--190020.npz,ff62fa1ab69a82c1852e2e3db914f9f2ec448d8c924c4cc856a5851168c13fea
completed,,75,0.27254825001000427,1.5,453656576,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.8812716069817543,""final_simulated_energy"":0.33037706947475676,""food"":0.0,""inference_mean_ms"":0.3302872530184686,""inference_wall_seconds"":0.024771543976385146,""motor_energy_demand"":0.019622930525243283,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.019622930525243283,0.7,0.0,not_applicable,stress,clean,190021,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--clean--190021.npz,9af906b6a7969e1bda61f48d4d65f935d630cfc47bcfbf5fec374f3e06a68959
completed,,75,0.27905625000130385,1.5,453672960,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.8816362181305886,""final_simulated_energy"":0.3303702092912796,""food"":0.0,""inference_mean_ms"":0.3366772267812242,""inference_wall_seconds"":0.025250792008591816,""motor_energy_demand"":0.01962979070872068,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.01962979070872068,0.7,0.0,not_applicable,stress,clean,190022,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--clean--190022.npz,f3ba04c5cf7e5a8167152c749f84d37e842cd8e3ddd3977ddb5334283d6d4b93
completed,,75,0.26385070898686536,1.5,453689344,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.8816296109557152,""final_simulated_energy"":0.3303698571905491,""food"":0.0,""inference_mean_ms"":0.29339164301442605,""inference_wall_seconds"":0.022004373226081952,""motor_energy_demand"":0.019630142809450628,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.019630142809450628,0.7,0.0,not_applicable,stress,clean,190023,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--clean--190023.npz,5799bfcaff330aa18e47fc57c703fc9f38e21246125f29d0b75135ca073c990a
completed,,75,0.26717283300240524,1.5,453705728,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.8815302756428719,""final_simulated_energy"":0.33037273618131857,""food"":0.0,""inference_mean_ms"":0.3059567223923902,""inference_wall_seconds"":0.022946754179429263,""motor_energy_demand"":0.019627263818681243,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.019627263818681243,0.7,0.0,not_applicable,stress,clean,190024,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--clean--190024.npz,611ffc0135aa9cdf1d126f77233b074a5313d471d7557f11c055337f23ff84e2
completed,,75,0.2859857919975184,1.5,453705728,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.50794894809369,""final_simulated_energy"":0.3689116875426707,""food"":0.06075128417462109,""inference_mean_ms"":0.3573328008254369,""inference_wall_seconds"":0.026799960061907768,""motor_energy_demand"":0.011463954544640146,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.06075128417462109,0,0.011463954544640146,0.639248715825379,0.0,not_applicable,stress,clean,190025,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--clean--190025.npz,e02ea352901cb2dd6b72d61aa8cfb00afa08b1a4a513dc1fbebd5f6e1d3c2ad9
completed,,75,0.2799712500127498,1.5,453738496,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.5376068085059523,""final_simulated_energy"":0.36919654815126246,""food"":0.062311248611658786,""inference_mean_ms"":0.31987050470585626,""inference_wall_seconds"":0.02399028785293922,""motor_energy_demand"":0.0119590761545673,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.062311248611658786,0,0.0119590761545673,0.63768875138834,0.0,not_applicable,stress,clean,190026,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--clean--190026.npz,297c3999e1201469e039b7286d15ba095711a3332963013a263cbf530829261d
completed,,75,0.259353250003187,1.5,453738496,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.5412898573465645,""final_simulated_energy"":0.3701878836511261,""food"":0.06434121280908586,""inference_mean_ms"":0.2922922947133581,""inference_wall_seconds"":0.021921922103501856,""motor_energy_demand"":0.011982722753416749,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.06434121280908586,0,0.011982722753416749,0.6356587871909143,0.0,not_applicable,stress,clean,190027,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--clean--190027.npz,78777b64af05bc297413ac83a02066faebf184e3ab264e15146f9bceea3a7006
completed,,75,0.26504312502220273,1.5,453738496,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.5292975335009397,""final_simulated_energy"":0.3711225593076829,""food"":0.06574749507009982,""inference_mean_ms"":0.30723778569760424,""inference_wall_seconds"":0.023042833927320316,""motor_energy_demand"":0.01175118822736666,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.06574749507009982,0,0.01175118822736666,0.6342525049299004,0.0,not_applicable,stress,clean,190028,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--clean--190028.npz,225baf9d79f4e1dd36d6f966f3566129b271cfc92106f1d1112ba178cae00345
completed,,75,0.2789983749971725,1.5,453738496,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.8817390730977058,""final_simulated_energy"":0.33036753124147655,""food"":0.0,""inference_mean_ms"":0.3274221993827572,""inference_wall_seconds"":0.024556664953706786,""motor_energy_demand"":0.019632468758523463,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.019632468758523463,0.7,0.0,not_applicable,stress,clean,190029,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--clean--190029.npz,bda1b005610b9fd48d17483b8232ce01596659c1c1f2443bac410205f37060d3
completed,,75,0.26235579201602377,1.5,453754880,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.8815676635503769,""final_simulated_energy"":0.33037184130609,""food"":0.0,""inference_mean_ms"":0.2978366788011044,""inference_wall_seconds"":0.022337750910082832,""motor_energy_demand"":0.019628158693909648,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.019628158693909648,0.7,0.0,not_applicable,stress,clean,190030,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--clean--190030.npz,e2301c09c29cb89c546371f6818d26d48b8a1212f3464f757bf494b8e358bf4c
completed,,75,0.2590678330161609,1.5,453754880,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.9868754917383195,""final_simulated_energy"":0.3288222880512476,""food"":0.0,""inference_mean_ms"":0.291248318584015,""inference_wall_seconds"":0.021843623893801123,""motor_energy_demand"":0.0211777119487524,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.0211777119487524,0.7,0.0,not_applicable,stress,visual_noise,190001,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190001.npz,729c32806eb682877bfd8854c08ae8a37027341f5854b4109d5bc0ef891cd083
completed,,75,0.2794227080012206,1.5,453754880,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.9810230347514153,""final_simulated_energy"":0.3289089117321372,""food"":0.0,""inference_mean_ms"":0.33607217444417375,""inference_wall_seconds"":0.025205413083313033,""motor_energy_demand"":0.0210910882678628,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.0210910882678628,0.7,0.0,not_applicable,stress,visual_noise,190002,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190002.npz,fa1e60115add8c4f67691d1ec2d49fad98281b815323c947fb151c5863e4b23f
completed,,75,0.2678256669896655,1.5,453771264,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.9563330486416817,""final_simulated_energy"":0.3292996161833406,""food"":0.0,""inference_mean_ms"":0.30730828060768545,""inference_wall_seconds"":0.02304812104557641,""motor_energy_demand"":0.020700383816659448,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.020700383816659448,0.7,0.0,not_applicable,stress,visual_noise,190003,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190003.npz,774a0f7e994c7bdbb531661c5c9d90d7a6ff86ff8e7da93b52ed10471ce1d5d2
completed,,75,0.2617378339928109,1.5,453771264,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.943395015001297,""final_simulated_energy"":0.3294927698659892,""food"":0.0,""inference_mean_ms"":0.30177613177026313,""inference_wall_seconds"":0.022633209882769734,""motor_energy_demand"":0.020507230134010315,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.020507230134010315,0.7,0.0,not_applicable,stress,visual_noise,190004,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190004.npz,a28a5b39ca929c1ed08b123c374ce6b2a7ea2f2ee51a1f731e3736509012a608
completed,,75,0.258522666990757,1.5,453771264,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.9575219798088074,""final_simulated_energy"":0.3292895174735784,""food"":0.0,""inference_mean_ms"":0.2894272666890174,""inference_wall_seconds"":0.021707045001676306,""motor_energy_demand"":0.02071048252642155,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.02071048252642155,0.7,0.0,not_applicable,stress,visual_noise,190005,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190005.npz,eab57614e3442742d1c672e15f328d2562b3a72465409d60121d9585f290a325
completed,,75,0.2786213750077877,1.5,453771264,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":1.0003863117098808,""final_simulated_energy"":0.32861972700089226,""food"":0.0,""inference_mean_ms"":0.33073386759497225,""inference_wall_seconds"":0.02480504006962292,""motor_energy_demand"":0.021380272999107833,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.021380272999107833,0.7,0.0,not_applicable,stress,visual_noise,190006,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190006.npz,ae5588b5e015693138121b200c223f844dbc4b16fad1de5b70580917e3cce92e
completed,,75,0.26441262499429286,1.5,453771264,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.9790754878520965,""final_simulated_energy"":0.32895905754446986,""food"":0.0,""inference_mean_ms"":0.2997999471457054,""inference_wall_seconds"":0.022484996035927907,""motor_energy_demand"":0.02104094245553017,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.02104094245553017,0.7,0.0,not_applicable,stress,visual_noise,190007,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190007.npz,a7bfd1ef1791b0e3a7ba6362aedb2c0df69186f1c6d6172d84db27ac0431a649
completed,,75,0.2616899580170866,1.5,453771264,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":1.0198777908086778,""final_simulated_energy"":0.3283440296119452,""food"":0.0,""inference_mean_ms"":0.2935183591519793,""inference_wall_seconds"":0.022013876936398447,""motor_energy_demand"":0.021655970388054845,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.021655970388054845,0.7,0.0,not_applicable,stress,visual_noise,190008,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190008.npz,26178a9113cc0062d30a9a772bdbfaad3f6e98ca7fe07c9d3464dbd880e98736
completed,,75,0.26406533300178126,1.5,453804032,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":1.0065318948030473,""final_simulated_energy"":0.32914723914183663,""food"":0.0011636802740395069,""inference_mean_ms"":0.29629513272084296,""inference_wall_seconds"":0.022222134954063222,""motor_energy_demand"":0.021434600995182993,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0011636802740395069,0,0.021434600995182993,0.6988363197259604,0.0,not_applicable,stress,visual_noise,190009,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190009.npz,c848dbd91868fdc4ebaa5b9ce37b506d9e911fd45c95468698a3c84d420fc251
completed,,75,0.2829857920005452,1.5,453820416,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.9554209956526757,""final_simulated_energy"":0.32930094894617723,""food"":0.0,""inference_mean_ms"":0.33346836067115265,""inference_wall_seconds"":0.02501012705033645,""motor_energy_demand"":0.020699051053822044,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.020699051053822044,0.7,0.0,not_applicable,stress,visual_noise,190010,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190010.npz,168e07d3564bbaede58e5f794f0c2a7eae76abbb85f0d6b0f704ba595623455c
completed,,75,0.28285645801224746,1.5,453820416,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.5463988625071943,""final_simulated_energy"":0.3685641229917668,""food"":0.061058185249567014,""inference_mean_ms"":0.3185722782897452,""inference_wall_seconds"":0.023892920871730894,""motor_energy_demand"":0.011964969633016735,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.061058185249567014,0,0.011964969633016735,0.6389418147504329,0.0,not_applicable,stress,visual_noise,190011,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190011.npz,3a6373ae25b1c62ef2db73549f9aac9b9c36f718ea11131df6f1b7d41ee6a16f
completed,,75,0.2546923749905545,1.5,453836800,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.9858544254302979,""final_simulated_energy"":0.3288405852931737,""food"":0.0,""inference_mean_ms"":0.2880711077402035,""inference_wall_seconds"":0.021605333080515265,""motor_energy_demand"":0.02115941470682621,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.02115941470682621,0.7,0.0,not_applicable,stress,visual_noise,190012,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190012.npz,ed39dcc4fd21f98288a941fea9b60f90d5a3711bdd06413b2233c6a0b7c27bf0
completed,,75,0.2566586670000106,1.5,453853184,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.5743078484851867,""final_simulated_energy"":0.36931052754667604,""food"":0.06316246148198844,""inference_mean_ms"":0.2987039325914035,""inference_wall_seconds"":0.022402794944355264,""motor_energy_demand"":0.012270703194318342,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.06316246148198844,0,0.012270703194318342,0.6368375385180121,0.0,not_applicable,stress,visual_noise,190013,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190013.npz,fe19989adf01355d5ef841af05cd5ea229ed950bd56cf73b60fd6ef816e2af61
completed,,75,0.2823997499945108,1.5,453853184,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.9681820690631867,""final_simulated_energy"":0.32910945805668834,""food"":0.0,""inference_mean_ms"":0.3331478394102305,""inference_wall_seconds"":0.02498608795576729,""motor_energy_demand"":0.020890541943311695,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.020890541943311695,0.7,0.0,not_applicable,stress,visual_noise,190014,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190014.npz,ed7a9924d206bcbd2371385ae6aec9ac547dda48883b362b3ecd3a15f2ac4638
completed,,75,0.276287874992704,1.5,453853184,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.971662818491459,""final_simulated_energy"":0.3290699540773031,""food"":0.0,""inference_mean_ms"":0.32156616100110114,""inference_wall_seconds"":0.024117462075082585,""motor_energy_demand"":0.02093004592269659,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.02093004592269659,0.7,0.0,not_applicable,stress,visual_noise,190015,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190015.npz,c3b76fccd04c6a78e97da47537982d07dcee42e401c612014ef29ab0d49d50a2
completed,,75,0.2605166670109611,1.5,453853184,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.9457480058073998,""final_simulated_energy"":0.3294451325055954,""food"":0.0,""inference_mean_ms"":0.30087221375045675,""inference_wall_seconds"":0.022565416031284258,""motor_energy_demand"":0.020554867494404314,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.020554867494404314,0.7,0.0,not_applicable,stress,visual_noise,190016,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190016.npz,2f56a5005c1c3222089bfd4c9dcc0648c8793ef660f335f96bc0a8898ff89c11
completed,,75,0.25887012502062134,1.5,453853184,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.949393547475338,""final_simulated_energy"":0.3293922323605417,""food"":0.0,""inference_mean_ms"":0.29739886211852234,""inference_wall_seconds"":0.022304914658889174,""motor_energy_demand"":0.02060776763945818,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.02060776763945818,0.7,0.0,not_applicable,stress,visual_noise,190017,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190017.npz,a6e70e165dbe13654f5024f731832f5202793944a3350436de50ea3987366443
completed,,75,0.2795439589826856,1.5,453853184,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.9804287859797478,""final_simulated_energy"":0.32892100429743454,""food"":0.0,""inference_mean_ms"":0.3269017324782908,""inference_wall_seconds"":0.02451762993587181,""motor_energy_demand"":0.021078995702564718,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.021078995702564718,0.7,0.0,not_applicable,stress,visual_noise,190018,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190018.npz,a78b60e204f15808ff79ebe5d8f1dec5ba8e292b40fceb38926a276ac064d8d3
completed,,75,0.2636179999972228,1.5,453853184,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.9393167591094971,""final_simulated_energy"":0.32954792988061876,""food"":0.0,""inference_mean_ms"":0.298585599521175,""inference_wall_seconds"":0.022393919964088127,""motor_energy_demand"":0.020452070119380952,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.020452070119380952,0.7,0.0,not_applicable,stress,visual_noise,190019,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190019.npz,5fd7c67e94ad9991481d4decf160c58ba8d1bd9345ce81e287516dfd749a331a
completed,,75,0.25816875000600703,1.5,453869568,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.9556946197152137,""final_simulated_energy"":0.32928441549092535,""food"":0.0,""inference_mean_ms"":0.2914200653322041,""inference_wall_seconds"":0.021856504899915308,""motor_energy_demand"":0.020715584509074687,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.020715584509074687,0.7,0.0,not_applicable,stress,visual_noise,190020,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190020.npz,e9d974dca69595f56732256abf8613597c70caf34bf9fa484da2003266489d5e
completed,,75,0.2659223749942612,1.5,453885952,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.992054367363453,""final_simulated_energy"":0.32874198339849725,""food"":0.0,""inference_mean_ms"":0.30792337415429455,""inference_wall_seconds"":0.02309425306157209,""motor_energy_demand"":0.021258016601502897,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.021258016601502897,0.7,0.0,not_applicable,stress,visual_noise,190021,hybrid-202,"[""hybrid-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--hybrid-202--visual_noise--190021.npz,8f71282576b0de408d4bc2872d12ac412a06bc369900c12c35b60ece6960c035
