scenario,controller,ablation,environment_units,completed,status_counts_completed,response_fraction,preactivated_fraction,food_mean,food_ci95_low,food_ci95_high,food_defined_units,collision_substeps_mean,collision_substeps_ci95_low,collision_substeps_ci95_high,collision_substeps_defined_units,motor_energy_demand_mean,motor_energy_demand_ci95_low,motor_energy_demand_ci95_high,motor_energy_demand_defined_units,final_simulated_energy_mean,final_simulated_energy_ci95_low,final_simulated_energy_ci95_high,final_simulated_energy_defined_units,escape_drive_integral_mean,escape_drive_integral_ci95_low,escape_drive_integral_ci95_high,escape_drive_integral_defined_units,inference_mean_ms_mean,inference_mean_ms_ci95_low,inference_mean_ms_ci95_high,inference_mean_ms_defined_units,reaction_seconds_mean,reaction_seconds_ci95_low,reaction_seconds_ci95_high,reaction_seconds_defined_units,recovery_seconds_mean,recovery_seconds_ci95_low,recovery_seconds_ci95_high,recovery_seconds_defined_units
A_translation,connectome,output_disconnect,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.0028799384056635135,0.0028441446910143367,0.0029166601803479824,30,0.8471200615943367,0.8470827198005757,0.8471561376309775,30,0.0,0.0,0.0,30,101.26661189839554,88.21244453849286,114.68316193991146,30,,,,0,,,,0
A_translation,connectome,readout_clamp,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.0020000000000000005,0.0020000000000000005,0.0020000000000000005,30,0.8480000000000092,0.8480000000000092,0.8480000000000092,30,0.0,0.0,0.0,30,63.44522732806703,62.733132664219255,64.15423031236182,30,,,,0,,,,0
A_translation,connectome,vision_off,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.0028799384056635135,0.0028440544030397426,0.0029182140707609923,30,0.8471200615943367,0.8470824974445181,0.8471555842618295,30,0.0,0.0,0.0,30,79.02966298379276,65.63094688324902,94.67604026887346,30,,,,0,,,,0
A_translation,feedforward-101,none,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.008027851442724464,0.008016798725495364,0.008038629332838705,30,0.8419721485572756,0.8419610656113115,0.8419836025276594,30,0.14084168232480684,0.14031821167369682,0.14131642984127007,30,0.10380868874684286,0.10304443641653052,0.10497045061104776,30,,,,0,,,,0
A_translation,feedforward-202,none,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.008471620015104613,0.008467774994186435,0.008475377287090446,30,0.8415283799848953,0.8415245218178709,0.8415322993156498,30,0.15214716619253163,0.15201026874134937,0.15228675989781815,30,0.11416401954678197,0.11214081095895381,0.11712985258321472,30,,,,0,,,,0
A_translation,feedforward-303,none,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.004394900322904189,0.004393038458019076,0.004396753938129047,30,0.845605099677096,0.8456033798951641,0.8456069754651103,30,0.03455067139615616,0.03444178373543546,0.03465434967987239,30,0.1204465235544679,0.11899477413632363,0.1220364224643466,30,,,,0,,,,0
A_translation,hybrid-101,none,30,30,30,1.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.02111750479032596,0.0209197673907357,0.021332985484787324,30,0.8288824952096738,0.8286767587419288,0.8290732109663423,30,0.9560140521526337,0.9424258319492144,0.9704127997760972,30,0.15666095768877616,0.15540304170450933,0.15813973175075566,30,0.386,0.2686666666666666,0.5033333333333333,30,,,,0
A_translation,hybrid-101,reflex_off,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.019408363775064545,0.01933294870187814,0.019478457783595228,30,0.8305916362249356,0.8305189290991724,0.8306668313470312,30,0.8416427744328977,0.8371903919530411,0.84600447126925,30,0.11803606481407769,0.11735066904948326,0.11890634262526872,30,,,,0,,,,0
A_translation,hybrid-202,none,30,30,30,0.7,0.16666666666666666,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.025570078872472052,0.025468210121788577,0.025680528124095256,30,0.8244299211275278,0.8243164623541892,0.8245366080104958,30,1.1168873570462068,1.1097880831457674,1.1241321248292921,30,0.3849264793874075,0.3639583562738456,0.40427978834632083,30,0.6304761904761905,0.4799761904761904,0.7885952380952381,21,,,,0
A_translation,hybrid-202,reflex_off,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.024976063045948745,0.024935614868160334,0.02501505228789945,30,0.8250239369540515,0.8249849831026292,0.825065102170673,30,1.0769886212646962,1.0746326074359318,1.0792739287147919,30,0.1178429273616833,0.11696749125427838,0.11878961833232703,30,,,,0,,,,0
