controller,ablation,scenario,environment_seed,neural_repeat,status,completed_windows,simulation_seconds,wall_seconds,food,collision_substeps,motor_energy_demand,final_simulated_energy,escape_drive_integral,inference_mean_ms,reaction_seconds,recovery_seconds,reaction_status,recovery_status,baseline_escape_drive,preactivated,sampled_peak_process_rss_bytes,rss_sampling,reflex_interventions,physical_energy_debit,physical_energy_debit_status
untrained,none,A_contraction,90021,0,completed,100,2.0,0.17250900002545677,0.0,0,0.008580002498128451,0.8414199975018707,0.23842120334506034,0.5956828824128024,,,no_response,not_applicable,0.11919728219509125,False,234930176,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,A_contraction,90022,0,completed,100,2.0,0.2527657499886118,0.0,0,0.008580131945784669,0.8414198680542152,0.2384289902448654,0.9536295989528298,,,no_response,not_applicable,0.11920286864042282,False,234930176,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,A_contraction,90023,0,completed,100,2.0,0.2659789999888744,0.0,0,0.008580299283857458,0.8414197007161414,0.23843330323696138,1.0434383593383245,,,no_response,not_applicable,0.11921099722385406,False,234946560,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,A_contraction,90024,0,completed,100,2.0,0.19304629098041914,0.0,0,0.008579466799981894,0.8414205332000179,0.23840576261281968,0.6470670612179674,,,no_response,not_applicable,0.11918551027774811,False,234946560,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,A_contraction,90025,0,completed,100,2.0,0.2276328339939937,0.0,0,0.008580278771030717,0.841419721228969,0.23843766778707504,0.8341074496274814,,,no_response,not_applicable,0.11923353523015975,False,234946560,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,A_contraction,90026,0,completed,100,2.0,0.19231520799803548,0.0,0,0.008580198741317727,0.8414198012586834,0.238433738052845,0.6884016416734084,,,no_response,not_applicable,0.11921065896749497,False,234897408,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,A_contraction,90027,0,completed,100,2.0,0.17839870799798518,0.0,0,0.008580285966428928,0.8414197140335703,0.23844129845499992,0.6282829013071023,,,no_response,not_applicable,0.11923375874757766,False,234881024,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,A_contraction,90028,0,completed,100,2.0,0.16415245897951536,0.0,0,0.0085802387253684,0.8414197612746303,0.2384334956109524,0.5570675092167221,,,no_response,not_applicable,0.11921130269765853,False,234881024,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,A_contraction,90029,0,completed,100,2.0,0.13230004199431278,0.0,0,0.008580105235558005,0.8414198947644426,0.23842411264777183,0.42672584881074727,,,no_response,not_applicable,0.11919604390859603,False,234864640,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,A_contraction,90030,0,completed,100,2.0,0.12379937502555549,0.0,0,0.008580410193165298,0.8414195898068347,0.23844572842121126,0.3932812385028228,,,no_response,not_applicable,0.1192389190196991,False,234881024,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90001,0,completed,250,5.0,0.25559033299214207,0.0874368894100189,0,0.02145004002564179,0.8722684046793671,0.596096401810646,0.40852202009409666,,,not_applicable,not_applicable,,,235028480,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90002,0,completed,250,5.0,0.2366886250092648,0.0,0,0.021446944820157368,0.8285530551798436,0.5960133709013462,0.3805201763752848,,,not_applicable,not_applicable,,,235044864,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90003,0,completed,250,5.0,0.23349499999312684,0.0,0,0.02144716363572341,0.8285528363642748,0.5960210955142975,0.37313650909345597,,,not_applicable,not_applicable,,,235044864,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90004,0,completed,250,5.0,0.23134070800733753,0.01748705953359604,0,0.02144710356579919,0.8372964262009984,0.5960421334207058,0.37423569103702903,,,not_applicable,not_applicable,,,235061248,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90005,0,completed,250,5.0,0.21459824999328703,0.07994205571711063,0,0.021448323730367702,0.8685227041281887,0.5960597786307335,0.3391311999876052,,,not_applicable,not_applicable,,,235077632,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90006,0,completed,250,5.0,0.21693891601171345,0.07119720883667467,0,0.02144871311106661,0.8641498913072686,0.5960740932822227,0.3460438393522054,,,not_applicable,not_applicable,,,235077632,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90007,0,completed,250,5.0,0.21461520800949074,0.09368134722113615,0,0.02144842090953898,0.8753922527010293,0.5960735295712948,0.34033449250273407,,,not_applicable,not_applicable,,,235077632,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90008,0,completed,250,5.0,0.2591194999986328,0.09118386954069137,0,0.0214482288853277,0.8741437058850176,0.5960545927286148,0.42007105937227607,,,not_applicable,not_applicable,,,235077632,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90009,0,completed,250,5.0,0.245822249999037,0.0,0,0.02144908900800976,0.8285509109919892,0.5960722537338734,0.39765064290259033,,,not_applicable,not_applicable,,,235094016,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90010,0,completed,250,5.0,0.2608888749964535,0.059956710636615736,0,0.021448793652705498,0.8585295616656011,0.5960537421703339,0.41955417685676366,,,not_applicable,not_applicable,,,235110400,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90011,0,completed,250,5.0,0.2982352079998236,0.08618629418313505,0,0.02144761098357907,0.8716455361079875,0.5960250218212605,0.479277987848036,,,not_applicable,not_applicable,,,235110400,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90012,0,completed,250,5.0,0.2875032919982914,0.0,0,0.02144712296714366,0.8285528770328566,0.5960327482223511,0.4637203082675114,,,not_applicable,not_applicable,,,235110400,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90013,0,completed,250,5.0,0.368035667022923,0.06495177805423737,0,0.02144784836893843,0.8610280406581806,0.5960529235005378,0.61127077951096,,,not_applicable,not_applicable,,,235126784,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90014,0,completed,250,5.0,0.47733829100616276,0.07119859367609024,0,0.021450593829952413,0.8641487030080925,0.5960945706069469,0.8723571718437597,,,not_applicable,not_applicable,,,235126784,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90015,0,completed,250,5.0,0.2979981249955017,0.01748746857047081,0,0.021448393002601807,0.8372953412826353,0.5960461649298668,0.4818491927580908,,,not_applicable,not_applicable,,,235126784,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90016,0,completed,250,5.0,0.29756458298652433,0.0,0,0.021449436653124286,0.8285505633468754,0.5960820597410202,0.48175131261814386,,,not_applicable,not_applicable,,,235126784,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90017,0,completed,250,5.0,0.2379431249864865,0.09368172518908974,0,0.02145032225056144,0.8753905403439829,0.5961035266518593,0.3890285248635337,,,not_applicable,not_applicable,,,235143168,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90018,0,completed,250,5.0,0.2401230840187054,0.096179873496294,0,0.021450664860050893,0.8766392718880982,0.5961048233509064,0.39352735679131,,,not_applicable,not_applicable,,,235159552,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90019,0,completed,250,5.0,0.23951325000962242,0.09617978431284425,0,0.021450783949564792,0.8766391082068578,0.596105864495039,0.38749831868335605,,,not_applicable,not_applicable,,,235175936,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90020,0,completed,250,5.0,0.3122349169861991,0.09742873303592205,0,0.021448280844018446,0.877266085673944,0.5960349804162979,0.515498828724958,,,not_applicable,not_applicable,,,235192320,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90021,0,completed,250,5.0,0.2839602079766337,0.0,0,0.021447553533947214,0.8285524464660542,0.5959776037931442,0.48264017200563103,,,not_applicable,not_applicable,,,235225088,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90022,0,completed,250,5.0,0.3188117920071818,0.08618753507733345,0,0.021448229875870164,0.8716455376627961,0.5960669226944447,0.5438646688126028,,,not_applicable,not_applicable,,,235225088,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90023,0,completed,250,5.0,0.3290356670040637,0.0,0,0.021447600089947227,0.8285523999100531,0.595987295806408,0.5510766673833132,,,not_applicable,not_applicable,,,235208704,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90024,0,completed,250,5.0,0.265046207990963,0.0,0,0.021448767269616364,0.8285512327303842,0.596074729859829,0.4267413733759895,,,not_applicable,not_applicable,,,235192320,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90025,0,completed,250,5.0,0.38764775000163354,0.02498120091855526,0,0.02144860120631871,0.8410419992529585,0.5959947663545608,0.6436923231231049,,,not_applicable,not_applicable,,,235208704,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90026,0,completed,250,5.0,0.45864808300393634,0.0,0,0.02144739323919348,0.828552606760805,0.5960293763875961,0.7814799714833498,,,not_applicable,not_applicable,,,235126784,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90027,0,completed,250,5.0,0.3766417500155512,0.07119696728885173,0,0.021447425344850637,0.8641510582995768,0.5960445976257325,0.6295753278536722,,,not_applicable,not_applicable,,,235126784,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90028,0,completed,250,5.0,0.36130862499703653,0.0,0,0.02144717344236502,0.8285528265576357,0.596024161875248,0.6147962164832279,,,not_applicable,not_applicable,,,235126784,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90029,0,completed,250,5.0,0.3280547090107575,0.0,0,0.021448218228881016,0.8285517817711198,0.595978666394949,0.5297355084912851,,,not_applicable,not_applicable,,,235126784,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_food,90030,0,completed,250,5.0,0.27910562499891967,0.09493085578083989,0,0.02144801554005011,0.8760174123503713,0.596061750203371,0.44407669687643647,,,not_applicable,not_applicable,,,235126784,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,B_danger,90001,0,completed,250,5.0,0.3661279160005506,0.08744473353028298,0,0.02144929949696234,0.8722730672681797,0.5960673774778843,0.4546219522599131,,,not_applicable,not_applicable,,,235126784,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90002,0,completed,250,5.0,0.4051371669920627,0.0,0,0.021447272837339406,0.8285527271626602,0.5960433788597584,0.5195591293741018,,,not_applicable,not_applicable,,,235126784,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90003,0,completed,250,5.0,0.3702077920024749,0.0,0,0.021449247740409336,0.8285507522595891,0.596096986234188,0.47127231233753264,,,not_applicable,not_applicable,,,235143168,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90004,0,completed,250,5.0,0.3925256670045201,0.019996153265237807,0,0.0214462059133139,0.8115518707193059,0.5960415841639042,0.5092242086539045,,,not_applicable,not_applicable,,,235143168,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90005,0,completed,250,5.0,0.3788580829859711,0.07995998352766039,0,0.021447963134298333,0.8685320286295319,0.5960467360913754,0.493046662886627,,,not_applicable,not_applicable,,,235159552,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90006,0,completed,250,5.0,0.3426326660264749,0.07119889453053475,0,0.021448603675656198,0.8641508435896098,0.5960778713226319,0.42544614942744374,,,not_applicable,not_applicable,,,235159552,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90007,0,completed,250,5.0,0.33539166700211354,0.09370714776217937,0,0.021446253977901654,0.8154073199031865,0.5960146352648735,0.41139467991888523,,,not_applicable,not_applicable,,,235175936,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90008,0,completed,250,5.0,0.30545633399742655,0.09118411719799045,0,0.021448267013093027,0.824143791585902,0.5960477346181869,0.3805744992569089,,,not_applicable,not_applicable,,,235175936,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90009,0,completed,250,5.0,0.26921233400935307,0.0,0,0.021449405229251425,0.7445505947707473,0.5961575263738632,0.332440996193327,,,not_applicable,not_applicable,,,235175936,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90010,0,completed,250,5.0,0.29329933400731534,0.05995883345603944,0,0.02145006727137952,0.8585293494566396,0.596084830313921,0.36104034807067364,,,not_applicable,not_applicable,,,235175936,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90011,0,completed,250,5.0,0.2682570409961045,0.0861950442194938,0,0.021446319675963457,0.8066512024337843,0.5959817735850811,0.32785200781654567,,,not_applicable,not_applicable,,,235175936,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90012,0,completed,250,5.0,0.32746291597140953,0.0,0,0.021447218682398964,0.8285527813175996,0.5960649552941323,0.41076533135492355,,,not_applicable,not_applicable,,,235208704,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90013,0,completed,250,5.0,0.32784829099546187,0.07245908692479133,0,0.02144701009345852,0.7457825333689377,0.5960423719882966,0.40949015540536493,,,not_applicable,not_applicable,,,235208704,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90014,0,completed,250,5.0,0.3247829590109177,0.07120220445096491,0,0.021451567563718417,0.8641495346617646,0.5961374488472939,0.4043997030239552,,,not_applicable,not_applicable,,,235225088,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90015,0,completed,250,5.0,0.27967650000937283,0.0174884894490242,0,0.021447326478873728,0.811296918245638,0.5960082173347473,0.346059147734195,,,not_applicable,not_applicable,,,235225088,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90016,0,completed,250,5.0,0.2517653750255704,0.0,0,0.021449975519825238,0.7725500244801743,0.596083750873804,0.3128614709712565,,,not_applicable,not_applicable,,,235225088,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90017,0,completed,250,5.0,0.20322129200212657,0.09369721397757536,0,0.021450169871180553,0.875398437117608,0.596096813082695,0.24686733935959637,,,not_applicable,not_applicable,,,235225088,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90018,0,completed,250,5.0,0.19465779198799282,0.09617832720279691,0,0.021451672163898476,0.8766374914374998,0.5961217956244945,0.23421216837596148,,,not_applicable,not_applicable,,,235241472,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90019,0,completed,250,5.0,0.20144170898129232,0.09620017737150194,0,0.0214504960221934,0.8766495926635564,0.5960958373546601,0.24480399629101157,,,not_applicable,not_applicable,,,235241472,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90020,0,completed,250,5.0,0.23375254101119936,0.09742779165506361,0,0.021448992003813474,0.8412649038237171,0.59604910120368,0.2899358437862247,,,not_applicable,not_applicable,,,235241472,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90021,0,completed,250,5.0,0.190594042011071,0.0,0,0.021449630557703495,0.8135503694422965,0.5960851223766804,0.23134468321222812,,,not_applicable,not_applicable,,,235241472,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90022,0,completed,250,5.0,0.19150033299229108,0.08620133236050606,0,0.02144665921911699,0.8076540069611351,0.59601164072752,0.23150716919917613,,,not_applicable,not_applicable,,,235257856,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90023,0,completed,250,5.0,0.19048495800234377,0.0,0,0.02144988137330016,0.8285501186266998,0.5960993912816048,0.23228697129525244,,,not_applicable,not_applicable,,,235257856,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90024,0,completed,250,5.0,0.22361562500009313,0.0,0,0.021448214041411846,0.7555517859585881,0.596087907999754,0.2742228681454435,,,not_applicable,not_applicable,,,235257856,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90025,0,completed,250,5.0,0.18854629099951126,0.02373011268675328,0,0.021448517388290494,0.8054165389550856,0.5959870755672455,0.2281886711716652,,,not_applicable,not_applicable,,,235257856,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90026,0,completed,250,5.0,0.27713254201808013,0.0,0,0.021449563568086596,0.8285504364319131,0.5961402754485607,0.3475248556351289,,,not_applicable,not_applicable,,,235257856,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90027,0,completed,250,5.0,0.28063312501762994,0.07120221301913261,0,0.021448031185245492,0.8641530753243213,0.5960913768410683,0.3503985240822658,,,not_applicable,not_applicable,,,235257856,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90028,0,completed,250,5.0,0.23125937499571592,0.0,0,0.021446865669518304,0.8285531343304812,0.596038885563612,0.2843029926298186,,,not_applicable,not_applicable,,,235257856,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90029,0,completed,250,5.0,0.23178170798928477,0.0,0,0.021449359658509783,0.8285506403414907,0.5960364086925983,0.28138414898421615,,,not_applicable,not_applicable,,,235257856,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,B_danger,90030,0,completed,250,5.0,0.23759220901411027,0.10369363337755202,0,0.02144756967142399,0.7753992470173517,0.5960532471537591,0.28812019352335483,,,not_applicable,not_applicable,,,235274240,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
untrained,none,C_occlusion,90001,0,completed,300,6.0,0.33374025000375696,0.0,531,0.025753581273055173,0.8242464187269433,0.7153038294613362,0.3229439037386328,,,not_applicable,not_applicable,,,235307008,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90002,0,completed,300,6.0,0.3011638750031125,0.0,0,0.02573836983678688,0.8242616301632134,0.7153127691149712,0.2827030564852369,,,not_applicable,not_applicable,,,235405312,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90003,0,completed,300,6.0,0.24752583299414255,0.0,0,0.02573932916929305,0.8242606708307066,0.7152873384952545,0.22809124833050493,,,not_applicable,not_applicable,,,235438080,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90004,0,completed,300,6.0,0.2878013750014361,0.0,493,0.025740190964341166,0.824259809035658,0.7152369506657124,0.26274458272382617,,,not_applicable,not_applicable,,,235438080,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90005,0,completed,300,6.0,0.24972699998761527,0.0,0,0.025738967515818077,0.8242610324841809,0.7152681702375412,0.22783252061344683,,,not_applicable,not_applicable,,,235438080,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90006,0,completed,300,6.0,0.2469168340030592,0.0,511,0.025744946820172483,0.8242550531798275,0.7154421968758107,0.22808054665802047,,,not_applicable,not_applicable,,,235438080,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90007,0,completed,300,6.0,0.25979212499805726,0.0,538,0.02574644853499718,0.8242535514650032,0.7158410859107971,0.24219542082088688,,,not_applicable,not_applicable,,,235438080,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90008,0,completed,300,6.0,0.3300267499871552,0.0,541,0.02574106835637009,0.8242589316436316,0.7148006002604962,0.3105607161220784,,,not_applicable,not_applicable,,,235438080,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90009,0,completed,300,6.0,0.2642467910191044,0.0,0,0.02574155921116646,0.8242584407888339,0.7152639941871166,0.24525496031856164,,,not_applicable,not_applicable,,,235438080,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90010,0,completed,300,6.0,0.25346850001369603,0.0,0,0.02573977345184452,0.8242602265481559,0.715283328294754,0.23318418369550878,,,not_applicable,not_applicable,,,235470848,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90011,0,completed,300,6.0,0.29900391699629836,0.0,520,0.02574254207668477,0.8242574579233138,0.7154432095587254,0.2802374621387571,,,not_applicable,not_applicable,,,235470848,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90012,0,completed,300,6.0,0.2944015829998534,0.0,0,0.025739214296106948,0.8242607857038934,0.7153648848831654,0.27444611623650417,,,not_applicable,not_applicable,,,235470848,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90013,0,completed,300,6.0,0.26528483399306424,0.0,505,0.025743886700046716,0.8242561132999523,0.7154245296120644,0.2464902981106813,,,not_applicable,not_applicable,,,235470848,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90014,0,completed,300,6.0,0.27589575000456534,0.0,0,0.025742468855268964,0.8242575311447319,0.7152826860547066,0.2547726735550289,,,not_applicable,not_applicable,,,235470848,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90015,0,completed,300,6.0,0.2515120829921216,0.0,0,0.025739992414009177,0.8242600075859904,0.7152926582098007,0.23474514377691474,,,not_applicable,not_applicable,,,235470848,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90016,0,completed,300,6.0,0.2542596250132192,0.0,0,0.025741807018165565,0.8242581929818334,0.715350446999073,0.23554000654257834,,,not_applicable,not_applicable,,,235470848,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90017,0,completed,300,6.0,0.2488113750005141,0.0,531,0.025740006217581685,0.8242599937824185,0.7151982104778289,0.23065069273191816,,,not_applicable,not_applicable,,,235470848,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90018,0,completed,300,6.0,0.25412991701159626,0.0,537,0.02573488686014665,0.8242651131398527,0.7152680155634881,0.23482250573579222,,,not_applicable,not_applicable,,,235470848,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90019,0,completed,300,6.0,0.2553026670066174,0.0,545,0.025737636171767955,0.8242623638282335,0.7152253969013691,0.23658905818592757,,,not_applicable,not_applicable,,,235470848,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90020,0,completed,300,6.0,0.2520110830082558,0.0,545,0.025735380930410466,0.8242646190695905,0.7152998472750187,0.2318114266381599,,,not_applicable,not_applicable,,,235470848,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90021,0,completed,300,6.0,0.2629365830216557,0.0,0,0.025740175406385096,0.824259824593616,0.7152224934101105,0.24826694008273384,,,not_applicable,not_applicable,,,235503616,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90022,0,completed,300,6.0,0.249939125002129,0.0,525,0.025741650830609725,0.824258349169389,0.7147566130757332,0.23022623975217962,,,not_applicable,not_applicable,,,235503616,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90023,0,completed,300,6.0,0.24917924997862428,0.0,0,0.02574026425908931,0.8242597357409113,0.7152371335029603,0.22723651888857907,,,not_applicable,not_applicable,,,235503616,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90024,0,completed,300,6.0,0.25058529200032353,0.0,0,0.025740220198137688,0.8242597798018619,0.7153474237024784,0.22863677334195623,,,not_applicable,not_applicable,,,235536384,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90025,0,completed,300,6.0,0.2490511250216514,0.0,0,0.025740496456870605,0.8242595035431278,0.7152688099443912,0.23298124326781058,,,not_applicable,not_applicable,,,235536384,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90026,0,completed,300,6.0,0.2442027500073891,0.0,0,0.025740185739585433,0.8242598142604142,0.7153212077915668,0.22234056979262581,,,not_applicable,not_applicable,,,235536384,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90027,0,completed,300,6.0,0.2447796669730451,0.0,501,0.025743740228733512,0.8242562597712649,0.7154651708900929,0.22901322624723738,,,not_applicable,not_applicable,,,235536384,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90028,0,completed,300,6.0,0.2569875420012977,0.0,0,0.025738008527401546,0.8242619914725992,0.715294162184,0.2390062386984937,,,not_applicable,not_applicable,,,235536384,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90029,0,completed,300,6.0,0.24956883399863727,0.0,0,0.025741440121945052,0.8242585598780551,0.7152393750846386,0.2322636408886562,,,not_applicable,not_applicable,,,235552768,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_occlusion,90030,0,completed,300,6.0,0.25018337499932386,0.0,521,0.025737249583336525,0.8242627504166623,0.7152196644246578,0.2338316872677145,,,not_applicable,not_applicable,,,235552768,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_relocation,90001,0,completed,300,6.0,0.1697716669877991,0.0874368894100189,0,0.02574096140987764,0.8679774832951316,0.7152956406772136,0.22859790226599822,,,not_applicable,not_recovered,,,235552768,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_relocation,90002,0,completed,300,6.0,0.17809116700664163,0.0,0,0.025737174457456567,0.8242628255425436,0.7152028188109398,0.24023429325704151,,,not_applicable,not_recovered,,,235552768,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_relocation,90003,0,completed,300,6.0,0.1707997919875197,0.0,0,0.025738518455628072,0.8242614815443713,0.7152531430125236,0.23382906045299023,,,not_applicable,not_recovered,,,235585536,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
untrained,none,C_relocation,90004,0,completed,300,6.0,0.16844062498421408,0.01748705953359604,0,0.02573857306722959,0.8330049566995662,0.715276728272438,0.22817373033224916,,,not_applicable,not_recovered,,,235585536,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
